movement_month,reference,description,color_normalized,product_key,sales_qty,returns_adjustments_qty,net_qty,movement_rows,subtotal
2026-01,050201,REEB BURDA HEAVY 406 GRMS,NEGRO,050201|NEGRO,164.9,0.0,-164.9,1,7516445.0
2026-01,060101,REEB PESADO,ARENA,060101|ARENA,50.5,0.0,-50.5,1,976300.0
2026-01,060101,REEB PESADO,AZUL M,060101|AZUL M,125.8,0.0,-125.8,1,2938243.0
2026-01,060101,REEB PESADO,BLANCO,060101|BLANCO,198.0,0.0,-198.0,1,4678447.0
2026-01,060101,REEB PESADO,IVORY,060101|IVORY,73.0,0.0,-73.0,1,1485441.0
2026-01,060101,REEB PESADO,KAKY,060101|KAKY,149.8,0.0,-149.8,1,3353679.0
2026-01,060101,REEB PESADO,NEGRO,060101|NEGRO,298.2,0.0,-298.2,1,6952305.0
2026-01,060101,REEB PESADO,PISTACHO,060101|PISTACHO,48.8,0.0,-48.8,1,1064283.0
2026-01,060101,REEB PESADO,ROJO,060101|ROJO,23.3,0.0,-23.3,1,528654.0
2026-01,060101,REEB PESADO,ROSE,060101|ROSE,25.2,0.0,-25.2,1,400226.0
2026-01,070101,TELA QATAR PREMIUM,BLANCO,070101|BLANCO,53.1,0.0,-53.1,1,1740246.0
2026-01,070101,TELA QATAR PREMIUM,CAMEL,070101|CAMEL,53.9,0.0,-53.9,1,1766465.0
2026-01,070101,TELA QATAR PREMIUM,CHOCOLATE,070101|CHOCOLATE,22.7,0.0,-22.7,1,743947.0
2026-01,070101,TELA QATAR PREMIUM,IVORY,070101|IVORY,53.0,0.0,-53.0,1,1736969.0
2026-01,070101,TELA QATAR PREMIUM,KAKY,070101|KAKY,43.5,0.0,-43.5,1,1425626.0
2026-01,070101,TELA QATAR PREMIUM,NEGRO,070101|NEGRO,73.8,0.0,-73.8,1,2418648.0
2026-01,070101,TELA QATAR PREMIUM,RATA,070101|RATA,23.2,0.0,-23.2,1,760334.0
2026-01,070101,TELA QATAR PREMIUM,ROJO,070101|ROJO,49.2,0.0,-49.2,1,1612432.0
2026-01,070101,TELA QATAR PREMIUM,VERDE BOTELLA,070101|VERDE BOTELLA,48.3,0.0,-48.3,1,1582936.0
2026-01,070102,RIB QATAR PREMIUM,BLANCO,070102|BLANCO,2.0,0.0,-2.0,1,65546.0
2026-01,070102,RIB QATAR PREMIUM,CAMEL,070102|CAMEL,2.0,0.0,-2.0,1,65546.0
2026-01,070102,RIB QATAR PREMIUM,CHOCOLATE,070102|CHOCOLATE,1.0,0.0,-1.0,1,32773.0
2026-01,070102,RIB QATAR PREMIUM,IVORY,070102|IVORY,2.0,0.0,-2.0,1,65546.0
2026-01,070102,RIB QATAR PREMIUM,KAKY,070102|KAKY,2.0,0.0,-2.0,1,65546.0
2026-01,070102,RIB QATAR PREMIUM,NEGRO,070102|NEGRO,3.0,0.0,-3.0,1,98319.0
2026-01,070102,RIB QATAR PREMIUM,RATA,070102|RATA,1.0,0.0,-1.0,1,32773.0
2026-01,070102,RIB QATAR PREMIUM,ROJO,070102|ROJO,2.0,0.0,-2.0,1,65546.0
2026-01,070102,RIB QATAR PREMIUM,VERDE BOTELLA,070102|VERDE BOTELLA,2.0,0.0,-2.0,1,65546.0
2026-02,010101,PERUANA 200 GR,ARENA,010101|ARENA,201.05,0.0,-201.05,1,8528914.0
2026-02,010101,PERUANA 200 GR,AZUL M,010101|AZUL M,75.48,0.0,-75.48,1,3614006.0
2026-02,010101,PERUANA 200 GR,BLANCO,010101|BLANCO,601.3,0.0,-601.3,1,25094854.0
2026-02,010101,PERUANA 200 GR,CEMENTO,010101|CEMENTO,88.2,0.0,-88.2,1,4075017.0
2026-02,010101,PERUANA 200 GR,CHOCOLATE,010101|CHOCOLATE,19.11,0.0,-19.11,1,917280.0
2026-02,010101,PERUANA 200 GR,COLONIAL BLUE,010101|COLONIAL BLUE,17.8,0.0,-17.8,1,854400.0
2026-02,010101,PERUANA 200 GR,INDIGO,010101|INDIGO,36.15,0.0,-36.15,1,1549281.0
2026-02,010101,PERUANA 200 GR,IVORY,010101|IVORY,443.54,0.0,-443.54,1,17105232.0
2026-02,010101,PERUANA 200 GR,KAKY,010101|KAKY,56.01,0.0,-56.01,1,2587677.0
2026-02,010101,PERUANA 200 GR,LILA,010101|LILA,40.7,0.0,-40.7,1,1953600.0
2026-02,010101,PERUANA 200 GR,NEGRO,010101|NEGRO,1600.28,0.0,-1600.28,1,77261056.0
2026-02,010101,PERUANA 200 GR,PAPRIKA,010101|PAPRIKA,0.0,1.0,1.0,1,2209611.0
2026-02,010101,PERUANA 200 GR,RATA,010101|RATA,54.1,0.0,-54.1,1,2418338.0
2026-02,010101,PERUANA 200 GR,ROJO,010101|ROJO,439.05,0.0,-439.05,1,17507821.0
2026-02,010101,PERUANA 200 GR,ROSADO VIVO,010101|ROSADO VIVO,63.6,0.0,-63.6,1,5091277.0
2026-02,010101,PERUANA 200 GR,TURQUI,010101|TURQUI,175.55,0.0,-175.55,1,8055736.0
2026-02,010102,PERUANA 250 GR,ARENA,010102|ARENA,875.73,0.0,-875.73,1,74331739.0
2026-02,010102,PERUANA 250 GR,AZUL M,010102|AZUL M,332.41,0.0,-332.41,1,16585122.0
2026-02,010102,PERUANA 250 GR,BLANCO,010102|BLANCO,902.61,0.0,-902.61,1,44155491.0
2026-02,010102,PERUANA 250 GR,BURGUNDY,010102|BURGUNDY,143.06,0.0,-143.06,1,18547157.0
2026-02,010102,PERUANA 250 GR,CAMEL,010102|CAMEL,35.4,0.0,-35.4,1,1699200.0
2026-02,010102,PERUANA 250 GR,CEMENTO,010102|CEMENTO,548.62,0.0,-548.62,1,40492167.0
2026-02,010102,PERUANA 250 GR,CHOCOLATE,010102|CHOCOLATE,752.36,0.0,-752.36,1,69018975.0
2026-02,010102,PERUANA 250 GR,INDIGO,010102|INDIGO,164.21,0.0,-164.21,1,7232914.0
2026-02,010102,PERUANA 250 GR,IVORY,010102|IVORY,1882.08,0.0,-1882.08,1,167445122.0
2026-02,010102,PERUANA 250 GR,KAKY,010102|KAKY,274.34,0.0,-274.34,1,28095519.0
2026-02,010102,PERUANA 250 GR,NEGRO,010102|NEGRO,4145.53,0.0,-4145.53,1,339099821.0
2026-02,010102,PERUANA 250 GR,RATA,010102|RATA,113.45,0.0,-113.45,1,5028020.0
2026-02,010102,PERUANA 250 GR,ROJO,010102|ROJO,538.49,0.0,-538.49,1,40742069.0
2026-02,010102,PERUANA 250 GR,ROSADO VIVO,010102|ROSADO VIVO,18.6,0.0,-18.6,1,890921.0
2026-02,010102,PERUANA 250 GR,TOFFE,010102|TOFFE,20.49,0.0,-20.49,1,981451.0
2026-02,010102,PERUANA 250 GR,VERDE BOTELLA,010102|VERDE BOTELLA,656.24,0.0,-656.24,1,55808387.0
2026-02,010104,PERUANA 150 GR,NEGRO,010104|NEGRO,66.5,0.0,-66.5,1,3095569.0
2026-02,010105,PERUANA PIQUE LICRADO,BLANCO,010105|BLANCO,53.45,0.0,-53.45,1,2724115.0
2026-02,010105,PERUANA PIQUE LICRADO,NEGRO,010105|NEGRO,18.15,0.0,-18.15,1,854121.0
2026-02,010105,PERUANA PIQUE LICRADO,ROJO,010105|ROJO,17.55,0.0,-17.55,1,825885.0
2026-02,010105,PERUANA PIQUE LICRADO,VERDE BOTELLA,010105|VERDE BOTELLA,20.75,0.0,-20.75,1,976474.0
2026-02,010106,PERUANA 310 GR,ARENA,010106|ARENA,236.1,0.0,-236.1,1,12786324.0
2026-02,010106,PERUANA 310 GR,BLANCO,010106|BLANCO,88.24,0.0,-88.24,1,4642676.0
2026-02,010106,PERUANA 310 GR,IVORY,010106|IVORY,604.4,0.0,-604.4,1,30185914.0
2026-02,010106,PERUANA 310 GR,KAKY,010106|KAKY,159.2,0.0,-159.2,1,8747764.0
2026-02,010106,PERUANA 310 GR,NEGRO,010106|NEGRO,954.3,0.0,-954.3,1,48676525.0
2026-02,010201,REEB PERUANA 200 GR,ARENA,010201|ARENA,10.8,0.0,-10.8,1,456235.0
2026-02,010201,REEB PERUANA 200 GR,AZUL M,010201|AZUL M,4.5,0.0,-4.5,1,207983.0
2026-02,010201,REEB PERUANA 200 GR,BLANCO,010201|BLANCO,30.8,0.0,-30.8,1,1191094.0
2026-02,010201,REEB PERUANA 200 GR,CEMENTO,010201|CEMENTO,3.0,0.0,-3.0,1,138655.0
2026-02,010201,REEB PERUANA 200 GR,CHOCOLATE,010201|CHOCOLATE,1.0,0.0,-1.0,1,48000.0
2026-02,010201,REEB PERUANA 200 GR,COLONIAL BLUE,010201|COLONIAL BLUE,1.5,0.0,-1.5,1,72000.0
2026-02,010201,REEB PERUANA 200 GR,INDIGO,010201|INDIGO,1.5,0.0,-1.5,1,64286.0
2026-02,010201,REEB PERUANA 200 GR,IVORY,010201|IVORY,19.1,0.0,-19.1,1,800184.0
2026-02,010201,REEB PERUANA 200 GR,KAKY,010201|KAKY,2.8,0.0,-2.8,1,130286.0
